text,label
sno competition,0
march ending ready call sure problem capital never complete far hows work lady,0
ok,0
thank princess sexy,0
omg could snow tonite,0
contacted dating service someone know find call land line 09050000928 pobox45w2tg150p,1
said u mind go bedroom minute ok sed sexy mood came 5 minuts latr wid caken wife,0
ìï write wat,0
shit babe thasa bit messed upyeh,0
congratulation thanks good friend u å£2000 xmas prize 2 claim easy call 08718726978 10p per minute btnationalrate,1
im turning phone mom telling everyone cancer sister wont stop calling hurt talk cant put see u u get home love u,0
didnt tell thatnow im thinking plus going stop run,0
hamster dead hey tmr meet 1pm orchard mrt,0
skallis wont play first two odi,0
yes chatting,0
alreadysabarish asked go,0
hi hope good day better night,0
thought bout drink tap spile seven pub gas st broad st canal ok,0
sent de webadres geting salary slip,0
im town ill jus take mrt later,0
hiya hows going sunny africa hope u r avin good time give big old silver back big kiss,0
k im leaving soon little 9,0
nothing really making sure everybodys speed,0
cheer message zogtorius iåõve staring phone age deciding whether text,0
wont believe true incredible txts reply g learn truly amazing thing blow mind o2fwd 18ptxt,1
emailed yifeng part oredi ì get fr,0
way transport less problematic sat night way u want ask n join bday feel free need know definite booking fri,0
happened adventuring,0
buy one egg daplease,0
yo gon na still stock tomorrowtoday im trying get dubsack,0
credit topped httpwwwbubbletextcom renewal pin tgxxrz,1
intrepid duo great time see soon,0
gent trying contact last weekend draw show å£1000 prize guaranteed call 09064012160 claim code k52 valid 12hrs 150ppm,1
sunshine quiz wkly q win top sony dvd player u know country liverpool played mid week txt ansr 82277 å£150 sptyrone,1
join uk horniest dogging service u sex 2nite sign follow instruction txt entry 69888 nytec2a3lpmsg150p,1
well must pain catch,0
current food alone also,0
world happiest frnds never character dey best understanding difference,0
nw came hme da,0
yeah got one lined u,0
come life brought sun shiny warming heart putting constant smile face making feel loved cared,0
alrite hunnywot u 2 2nite didnt end goin town jus da pub instead jus chillin da mo bedroomlove jen xxx,0
movie laptop,0
ur tonexs subscription ha renewed charged å£450 choose 10 polys month wwwclubzedcouk billing msg,1
contract mobile 11 mnths latest motorola nokia etc free double min text orange tariff text yes callback remove record,1
glad talking,0
dear call tmorrowpls accomodate,0
u dun wan u dun like already ah wat u still eating,0
know old dom told yesterday name roger got touch last night want meet today 2 pm,0
sorry light turned green meant another friend wanted ltgt worth may around,0
congrats 1 year special cinema pas 2 call 09061209465 c suprman v matrix3 starwars3 etc 4 free bx420ip45we 150pm dont miss,1
message free welcome new improved sex dogging club unsubscribe service reply stop msgs150p 18,1
carlos say hell mu ltgt minute,0
hey tell blake address carlos wanted meet got lost answering phone,0
nice day dear,0
really dude friend im afraid,0
yo im right yo work,0
ok,0
wifehow knew time murder exactly,0
thought didnt see,0
notice like looking shit mirror youre turning right freak,0
gr8 handle victoria island traffic plus whens album due,0
ur cashbalance currently 500 pound maximize ur cashin send collect 83600 150pmsg cc 08718720201 po box 11414 tcrw1,1
kaiez enjoy ur tuition gee thk e second option sound beta ill go yan jiu den msg u,0
messageno responcewhat happend,0
way send shade stuff ha wonderful,0
havent found way get another app phone eh go net cafe take job geeee need babe crave see,0
painful personal thought always try keep everybody happy time nobody recognises alone,0
honeybee said im sweetest world god laughed amp said waitu havnt met person reading msg moral even god crack joke gmgngegn,0
nothing lor bit bored dun u go home early 2 sleep today,0
watever relation u built dis world thing remains atlast iz lonlines lotz n lot memory feeling,0
ok thanx,0
wow didnt think wa common take back ur freak unless u chop,0
usually body take care buy making sure doesnt progress pls continue talk saturday,0
hmmm guess go 4 kb n power yoga haha dunno tahan power yoga anot thk got lo oso forgot liao,0
okie ì wan meet bishan co bishan im driving today,0
ure welcome caught u using broken english,0
74355 xmas iscoming ur awarded either å£500 cd gift voucher free entry 2 r å£100 weekly draw txt music 87066 tnc,1
ill probably tomorrow even later tonight somethings going,0
babe got enough money pick bread milk ill give back get home,0
sorry able get see morning,0
yes one woman man please tell like dislike bed,0
wanted say holy shit guy werent kidding bud,0
hi lucy hubby meetins day fri b alone hotel u fancy cumin pls leave msg 2day 09099726395 lucy x callså£1minmobsmorelkpobox177hp51fl,1
miserable dont tell u side effect birth control massive gut wrenching cramp first 2 month didnt sleep last night,0
made payment dont much sorry would want fedex way,0
able anything,0
dunno da next show aft 6 850 toa payoh got 650,0
download clear movie dvd copy,0
going bed prin,0
got back dislike bed,0
easy mate guess quick drink wa bit ambitious,0
board working fine issue overheating also reslove still software inst pending come around 8o clock,0
yeah sure give couple minute track wallet,0
nothing getting msg dis name wit different,0
machan go gym tomorrow wil come late goodnight,0
christmas occasion celebrated reflection ur value desire affectionsamp tradition ideal christmas,0
morning ok,0
sad story man last week wa bday wife didnt wish parent forgot n kid went work even colleague wish,0
gud gudk chikku tke care sleep well gud nyt,0
come people,0
yes started send request make pain came back im back bed double coin factory got ta cash nitros,0
yes pretty lady like single,0
hey free call,0
eastenders tv quiz flower doe dot compare violet e tulip f lily txt e f 84025 4 chance 2 win å£100 cash wkent150p16,1
dont think dont need going late school night especially one class one missed last wednesday probably failed test friday,0
time u wrkin,0
got take 2 take part wrc rally oz u lucozade energy text rally le 61200 25p see pack lucozadecoukwrc itcould u,1
friendship game play word say doesnt start march end may tomorrow yesterday today e,0
great new offer double min double txt best orange tariff get latest camera phone 4 free call mobileupd8 free 08000839402 2stoptxt tc,1
take away money worry,0
4mths half price orange line rental latest camera phone 4 free phone 11mths call mobilesdirect free 08000938767 update or2stoptxt,1
hey tmr maybe meet yck,0
cool let know kick around ltgt ill day,0
slaaaaave must summon time dont wish come anymore,0
wat u,0
hi dis yijue would happy work wif ì gek1510,0
apo mokka player,0
never lei v lazy got wat dat day ì send da url cant work one,0
sitting mu waiting everyone get suite take shower,0
next amazing xxx picsfree1 video sent enjoy one vid enough 2day text back keyword picsfree1 get next video,1
im see cant see maybe reboot ym seen buzz,0
pub,0
û r stayin extra week back next wed rugby weekend hi c u soon ham,0
1 cbe 2 chennai,0
2nd time tried 2 contact u u 750 pound prize 2 claim easy call 08712101358 10p per min btnationalrate,1
jesus christ bitch im trying give drug answer fucking phone,0
hey im bored im thinking u wat r u,0
love enjoy doggy style,0
r home come within 5 min,0
gal n boy walking park galcan hold ur hand boyy u think would run away galno jst wana c feel walking heaven princegn,0
dear reache room,0
tell address,0
urgent ur awarded complimentary trip eurodisinc trav acoentry41 å£1000 claim txt dis 87121 186å£150morefrmmob shracomorsglsuplt10 ls1 3aj,1
still otside leu come 2morrow maga,0
eat old airport road 630 oredi got lot pple,0
willing go apps class,0
tbspersolvo chasing u since sept forå£38 definitely paying thanks information ignore kath manchester,1
,0
lord ringsreturn king store nowreply lotr 2 june 4 chance 2 win lotr soundtrack cd stdtxtrate reply stop end txts,1
u talking bout early morning almost noon,0
back good journey let know need receipt shall tell like pendent,0
im chennai velachery,0
dont run away frm u walk slowly amp kill u dont care enough stop,0
que pas un buen tiempo something like,0
ello babe u ok,0
well weather cali great complexity great need car move freely tax outrageous great place sad part missing home,0
yesfrom last week im taking live call,0
missionary hook doggy hook standing,0
coffee cake guess,0
hospital da return home evening,0
checking,0
want new nokia 3510i colour phone delivered tomorrow 200 free minute mobile 100 free text free camcorder reply call 08000930705,1
ok anyway need change said,0
tot group mate lucky havent reply wat time ì need leave,0
lol wa busy,0
hey boy want hot xxx pic sent direct 2 ur phone txt porn 69855 24hrs free 50p per day stop text stopbcm sf wc1n3xx,1
ok ask abt e movie u wan ktv oso,0
thanks fill complete calm reassurance,0
8007 free 1st week no1 nokia tone 4 ur mob every week txt nokia 8007 get txting tell ur mate wwwgetzedcouk pobox 36504 w4 5wq norm 150ptone 16,1
wa test earlier appreciate call tomorrow,0
knew u slept v late yest wake late,0
u reckon need 2 arrange transport u cant thanks,0
dear going rubber place,0
holy living christ taking long,0
cool shall go see go tip anyway home got something drop later let go town tonight maybe mum take u,0
u call,0
room need,0
e admin building might b slightly earlier ill call u im reaching,0
wuld without baby thought alone mite break donåõt wan na go crazy everyboy need lady xxxxxxxx,0
excellent thought misundrstud frnd knw u hate bt day wen ull knw truth ull hate urself gn,0
lunch come quickly open door,0
lol made plan new year,0
yeah tote u wan na,0
piss talking someone realise u point itnow read backwards,0
sorry ill call later meeting,0
guy bitching acted like id interested buying something else next week gave u free,0
still work going onit small house,0
sorry chikku cell got problem thts wa nt able reply u msg u,0
babe go day sip cappuccino think love send kiss across sea,0
painful word thought happy wa toughest thing earth,0
thanks ringtone order reference number x49your mobile charged 450 tone arrive please call customer service 09065989182,1
urgent last weekend draw show å£1000 cash spanish holiday call 09050000332 claim tc rstm sw7 3ss 150ppm,1
hi baby im sat bloody bus mo wont home 730 wan na somethin later call later ortxt back jess xx,0
usualiam fine happy amp well,0
cool time think get,0
cute thought friendship necessary share every secret ur close frnd,0
